Date,Open,High,Low,Close,Adj Close,Volume
2021-09-01,172.899994,173.740005,172.059998,173.740005,163.236984,5327400
2021-09-02,174.339996,175.190002,173.910004,174.929993,164.355042,4544300
2021-09-03,175.100006,175.220001,173.809998,175.039993,164.458389,4096900
2021-09-07,174.350006,175.029999,171.669998,172.320007,161.902817,6859900
2021-09-08,171.619995,172.979996,171.080002,171.899994,161.508209,4661700
2021-09-09,171.190002,171.479996,167.699997,168.070007,157.909775,7114600
2021-09-10,168.550003,169.089996,166.869995,166.970001,156.876236,6699300
2021-09-13,167.919998,168.119995,165.130005,165.800003,155.776978,6273500
2021-09-14,166.399994,166.539993,164.509995,164.800003,154.837433,5259600
2021-09-15,165.000000,165.960007,164.309998,165.419998,155.419937,7935300
2021-09-16,165.649994,166.460007,164.190002,165.220001,155.232040,5665400
2021-09-17,164.300003,164.910004,163.559998,164.750000,154.790451,13419800
2021-09-20,163.479996,165.169998,162.169998,163.809998,153.907288,7270800
2021-09-21,164.610001,165.979996,164.240005,164.529999,154.583755,6663600
2021-09-22,165.350006,165.949997,163.630005,163.929993,154.020004,5657100
2021-09-23,164.399994,165.770004,164.149994,164.860001,154.893814,4697900
2021-09-24,164.750000,165.649994,163.889999,164.360001,154.424042,4399300
2021-09-27,164.000000,164.360001,162.850006,163.169998,153.305939,5775500
2021-09-28,163.100006,163.910004,161.770004,162.809998,152.967743,7610400
2021-09-29,163.000000,164.660004,162.779999,164.020004,154.104599,5124100
2021-09-30,164.639999,165.399994,161.410004,161.500000,151.736923,6972300
2021-10-01,161.529999,161.899994,158.619995,160.470001,150.769196,8568300
2021-10-04,159.990005,161.000000,157.669998,159.220001,149.594742,8620700
2021-10-05,159.860001,161.110001,159.149994,159.580002,149.932983,5129000
2021-10-06,159.869995,159.949997,157.839996,159.910004,150.243057,7312600
2021-10-07,160.020004,162.610001,160.020004,161.339996,151.586578,5309200
2021-10-08,161.320007,161.610001,160.250000,160.929993,151.201385,4343200
2021-10-11,160.860001,161.850006,159.940002,160.250000,150.562485,4101600
2021-10-12,160.000000,160.179993,157.339996,157.690002,148.157227,6686400
2021-10-13,157.820007,160.080002,157.750000,159.199997,149.575958,6901100
2021-10-14,159.710007,161.139999,159.600006,160.110001,150.430939,4579200
2021-10-15,161.029999,161.809998,160.410004,161.300003,151.549011,6918400
2021-10-18,160.250000,160.889999,159.199997,160.119995,150.440338,7465500
2021-10-19,160.899994,165.149994,160.729996,163.869995,153.963638,10081300
2021-10-20,163.979996,164.750000,163.259995,163.779999,153.879074,6003200
2021-10-21,164.300003,164.389999,162.279999,163.399994,153.522049,4524100
2021-10-22,163.059998,164.059998,162.960007,163.720001,153.822723,4304300
2021-10-25,163.720001,164.309998,161.710007,164.080002,154.160950,6715400
2021-10-26,164.559998,166.029999,164.050003,165.750000,155.729980,6939100
2021-10-27,165.679993,165.759995,163.309998,163.740005,153.841492,7018800
2021-10-28,163.770004,165.199997,162.320007,162.850006,153.005325,6278800
2021-10-29,162.350006,163.250000,160.610001,162.880005,153.033508,8526800
2021-11-01,163.160004,163.979996,159.399994,163.020004,153.165039,5846400
2021-11-02,163.699997,166.979996,162.979996,165.589996,155.579651,8450600
2021-11-03,165.039993,165.770004,163.429993,165.059998,155.081711,6717800
2021-11-04,164.940002,164.990005,162.669998,164.600006,154.649521,8224400
2021-11-05,162.479996,164.600006,162.199997,163.429993,153.550232,6215900
2021-11-08,163.679993,164.169998,162.009995,162.869995,153.024078,5578800
2021-11-09,162.610001,163.589996,162.020004,162.509995,152.685867,6112800
2021-11-10,162.529999,164.839996,162.350006,164.270004,154.339462,6225100
2021-11-11,163.490005,163.809998,162.490005,163.059998,153.202591,4118800
2021-11-12,167.429993,167.619995,164.610001,165.009995,155.034714,18995200
2021-11-15,165.000000,165.460007,163.220001,163.520004,153.634811,7496200
2021-11-16,163.179993,164.350006,162.619995,162.669998,152.836197,7594700
2021-11-17,162.869995,163.860001,161.789993,163.279999,153.409302,5414500
2021-11-18,163.449997,164.470001,162.130005,162.399994,152.582504,6358700
2021-11-19,163.039993,163.190002,161.779999,162.889999,153.042908,7620700
2021-11-22,161.029999,162.639999,159.649994,159.699997,151.028534,7634500
2021-11-23,159.520004,161.000000,158.779999,160.690002,151.964798,7734000
2021-11-24,160.139999,160.619995,159.380005,160.240005,151.539215,5230900
2021-11-26,160.600006,161.160004,158.660004,159.199997,150.555679,8523100
2021-11-29,159.500000,160.419998,158.419998,159.750000,151.075821,9188500
2021-11-30,158.509995,159.000000,155.850006,155.929993,147.463242,14981700
2021-12-01,156.880005,160.080002,156.250000,158.080002,149.496521,9835800
2021-12-02,157.259995,159.289993,156.750000,157.089996,148.560242,11334700
2021-12-03,157.910004,159.669998,157.589996,159.380005,150.725906,8750500
2021-12-06,160.190002,163.520004,159.830002,162.940002,154.092606,9692000
2021-12-07,164.000000,164.270004,162.410004,163.360001,154.489807,8311300
2021-12-08,163.470001,164.570007,162.639999,164.339996,155.416580,6216400
2021-12-09,164.179993,165.979996,163.490005,165.899994,156.891891,8574200
2021-12-10,165.570007,166.690002,164.649994,165.490005,156.504166,6572200
2021-12-13,164.750000,169.199997,163.800003,168.449997,159.303421,11142300
2021-12-14,168.330002,170.970001,167.160004,170.289993,161.043533,10482400
2021-12-15,169.850006,171.300003,169.419998,171.139999,161.847382,8552200
2021-12-16,171.259995,173.509995,170.839996,173.009995,163.615829,8998600
2021-12-17,169.639999,170.779999,167.660004,168.229996,159.095367,16726200
2021-12-20,167.809998,168.509995,166.550003,167.750000,158.641434,7954500
2021-12-21,168.059998,168.100006,165.979996,167.210007,158.130753,7954200
2021-12-22,167.059998,168.169998,166.119995,167.929993,158.811676,4178200
2021-12-23,167.880005,168.949997,167.360001,168.250000,159.114304,3501500
2021-12-27,169.139999,169.850006,168.699997,169.669998,160.457199,3704800
2021-12-28,169.789993,170.639999,169.589996,170.350006,161.100266,3187000
2021-12-29,170.000000,171.990005,169.910004,171.550003,162.235107,3662000
2021-12-30,172.119995,172.880005,171.750000,172.309998,162.953812,4231800
2021-12-31,172.529999,172.679993,171.029999,171.070007,161.781174,4409500
2022-01-03,170.210007,171.600006,169.100006,171.539993,162.225662,6012200
2022-01-04,171.059998,172.289993,170.600006,171.080002,161.790649,6748400
2022-01-05,172.000000,173.470001,171.619995,172.220001,162.868744,7016100
2022-01-06,172.149994,172.500000,170.800003,171.630005,162.310776,7301600
2022-01-07,171.460007,174.300003,171.130005,173.949997,164.504791,6986000
2022-01-10,173.690002,173.690002,172.160004,173.089996,163.691483,7698400
2022-01-11,172.990005,173.389999,170.110001,171.250000,161.951416,8341100
2022-01-12,169.610001,170.080002,168.339996,169.789993,160.570663,8116200
2022-01-13,169.000000,170.419998,168.460007,168.759995,159.596603,6159400
2022-01-14,168.630005,168.649994,167.149994,167.839996,158.726563,5847700
2022-01-18,167.100006,167.720001,166.009995,167.100006,158.026733,7815600
2022-01-19,167.199997,168.720001,166.320007,166.580002,157.534973,5926500
2022-01-20,167.289993,167.860001,164.929993,165.250000,156.277206,6011300
2022-01-21,166.190002,167.990005,164.470001,164.869995,155.917831,10550300
2022-01-24,164.000000,164.169998,158.259995,162.970001,154.120987,14054600
2022-01-25,162.360001,168.410004,161.580002,167.630005,158.527969,14081200
2022-01-26,167.539993,169.220001,166.229996,168.380005,159.237244,9963200
2022-01-27,169.389999,171.910004,169.000000,170.589996,161.327255,9066700
2022-01-28,170.860001,171.839996,169.300003,171.789993,162.462067,9783100
2022-01-31,171.500000,172.619995,170.820007,172.289993,162.934937,8054800
2022-02-01,171.740005,171.979996,169.429993,170.880005,161.601501,8154700
2022-02-02,169.649994,172.990005,169.649994,172.770004,163.388870,7382800
2022-02-03,172.259995,173.619995,171.039993,172.759995,163.379395,6240400
2022-02-04,171.000000,172.979996,170.119995,171.630005,162.310776,6392200
2022-02-07,171.410004,171.740005,170.009995,171.059998,161.771698,6065700
2022-02-08,171.020004,172.050003,170.479996,171.509995,162.197266,6296100
2022-02-09,172.070007,172.240005,171.250000,171.490005,162.178375,5387500
2022-02-10,171.210007,171.220001,169.300003,169.419998,160.220764,10355300
2022-02-11,169.119995,170.149994,167.539993,167.710007,158.603638,13125300
2022-02-14,167.710007,167.970001,163.809998,165.600006,156.608185,8967600
2022-02-15,166.130005,168.100006,166.009995,167.309998,158.225342,6631400
2022-02-16,166.490005,167.839996,165.710007,167.210007,158.130753,8482400
2022-02-17,167.210007,167.449997,164.919998,166.190002,157.166138,6227600
2022-02-18,164.979996,165.360001,162.940002,163.360001,155.481491,6423200
2022-02-22,163.570007,163.740005,160.440002,161.139999,153.368561,6868900
2022-02-23,161.509995,162.639999,160.850006,161.220001,153.444702,8016900
2022-02-24,159.779999,160.130005,155.720001,158.139999,150.513275,12883400
2022-02-25,160.000000,166.990005,159.699997,166.000000,157.994186,11340400
2022-02-28,162.869995,165.179993,162.380005,164.570007,156.633163,9373500
2022-03-01,163.039993,164.750000,162.410004,164.000000,156.090652,8737800
2022-03-02,164.410004,167.630005,164.039993,166.039993,158.032257,6793300
2022-03-03,166.699997,169.339996,166.320007,168.479996,160.354568,7333700
2022-03-04,167.639999,169.860001,166.850006,169.479996,161.306366,6302500
2022-03-07,168.300003,173.119995,167.360001,172.210007,163.904694,11663400
2022-03-08,172.039993,173.119995,168.509995,168.720001,160.583008,11100300
2022-03-09,170.009995,170.229996,167.889999,169.360001,161.192154,7248200
2022-03-10,168.559998,170.149994,168.080002,169.660004,161.477661,6171400
2022-03-11,169.130005,171.460007,169.020004,169.350006,161.182632,5188000
2022-03-14,170.679993,174.119995,170.350006,171.690002,163.409775,7729500
2022-03-15,173.330002,176.520004,172.550003,176.139999,167.645172,10554400
2022-03-16,175.460007,176.949997,172.559998,174.520004,166.103287,9603300
2022-03-17,175.210007,176.839996,174.199997,176.800003,168.273331,7472100
2022-03-18,177.000000,177.000000,173.660004,174.839996,166.407852,13809500
2022-03-21,174.660004,177.160004,174.320007,175.830002,167.350113,7574900
2022-03-22,175.830002,176.369995,173.910004,175.000000,166.560150,8442100
2022-03-23,175.229996,175.539993,174.089996,174.339996,165.931976,5254200
2022-03-24,175.000000,175.539993,174.070007,175.240005,166.788559,5012300
2022-03-25,175.690002,177.699997,175.220001,176.919998,168.387558,4809500
2022-03-28,176.649994,178.179993,176.350006,177.830002,169.253647,5604200
2022-03-29,178.619995,179.399994,176.800003,177.740005,169.168015,5933400
2022-03-30,178.440002,179.860001,177.679993,179.589996,170.928757,6277600
2022-03-31,179.589996,180.210007,176.979996,177.229996,168.682602,11490400
2022-04-01,177.050003,178.429993,175.600006,178.190002,169.596283,6525600
2022-04-04,178.190002,178.190002,175.520004,176.470001,167.959244,6860600
2022-04-05,176.470001,179.649994,176.289993,177.610001,169.044281,7446100
2022-04-06,179.389999,182.600006,178.619995,182.229996,173.441452,10330900
2022-04-07,181.669998,182.949997,180.229996,181.759995,172.994110,7385200
2022-04-08,181.330002,183.190002,180.429993,182.119995,173.336731,7144500
2022-04-11,183.000000,184.199997,179.600006,179.839996,171.166687,5932000
2022-04-12,179.199997,180.809998,178.199997,179.899994,171.223816,5957500
2022-04-13,179.899994,180.839996,179.240005,180.660004,171.947189,5643100
2022-04-14,180.000000,181.399994,179.729996,179.899994,171.223816,6188200
2022-04-18,179.729996,180.389999,176.740005,177.660004,169.091858,6318700
2022-04-19,180.720001,185.940002,179.949997,183.080002,174.250458,14380800
2022-04-20,182.240005,184.320007,181.899994,183.889999,175.021378,8044900
2022-04-21,183.929993,184.869995,182.559998,183.360001,174.516953,6969200
2022-04-22,182.470001,183.149994,181.380005,181.539993,172.784729,8003600
2022-04-25,182.339996,186.690002,182.100006,186.009995,177.039154,11176500
2022-04-26,185.100006,186.570007,184.179993,184.679993,175.773285,10190000
2022-04-27,184.240005,184.820007,181.740005,182.100006,173.317719,11090100
2022-04-28,182.250000,184.500000,181.919998,183.460007,174.612152,9403900
2022-04-29,182.500000,182.550003,180.199997,180.460007,171.756836,8463100
2022-05-02,180.470001,181.410004,177.029999,178.639999,170.024582,7145400
2022-05-03,178.800003,180.630005,177.679993,178.289993,169.691467,5898700
2022-05-04,178.149994,180.500000,177.149994,180.199997,171.509338,5923000
2022-05-05,179.419998,179.710007,175.270004,176.759995,168.235260,7089200
2022-05-06,175.139999,176.869995,174.690002,176.369995,167.864075,6434000
2022-05-09,175.449997,178.559998,174.589996,177.330002,168.777771,7855200
2022-05-10,178.229996,179.179993,176.500000,177.089996,168.549347,8186700
2022-05-11,175.960007,178.320007,175.880005,176.130005,167.635620,6138900
2022-05-12,176.470001,177.949997,174.710007,177.869995,169.291733,6898600
2022-05-13,178.699997,178.889999,175.800003,176.850006,168.320938,7732200
2022-05-16,176.850006,179.130005,176.169998,178.080002,169.491592,5516700
2022-05-17,178.720001,179.699997,176.589996,178.820007,170.195908,5751100
2022-05-18,178.839996,179.369995,175.169998,175.500000,167.036041,8608800
2022-05-19,174.720001,174.800003,172.690002,173.940002,165.551239,6874500
2022-05-20,174.850006,177.160004,174.050003,176.979996,168.444626,7522100
2022-05-23,177.600006,179.929993,177.460007,179.440002,171.883469,7040800
2022-05-24,179.250000,181.740005,179.100006,181.399994,173.760941,6419800
2022-05-25,180.529999,181.550003,179.059998,179.619995,172.055862,6558900
2022-05-26,181.000000,181.000000,178.600006,179.460007,171.902634,6897600
2022-05-27,179.759995,181.160004,178.229996,181.089996,173.463974,5853600
2022-05-31,178.000000,180.169998,175.009995,179.529999,171.969681,16391400
2022-06-01,179.149994,179.830002,175.899994,177.710007,170.226318,5175400
2022-06-02,177.740005,177.809998,174.589996,177.149994,169.689911,8666500
2022-06-03,177.070007,178.669998,176.149994,176.419998,168.990631,4234200
2022-06-06,177.210007,178.500000,176.000000,176.399994,168.971497,5386500
2022-06-07,176.979996,179.300003,176.399994,178.339996,170.829788,5447800
2022-06-08,178.100006,179.449997,176.800003,177.279999,169.814438,4333100
2022-06-09,177.210007,178.649994,173.639999,173.710007,166.394775,5509600
2022-06-10,172.169998,173.970001,170.619995,172.550003,165.283615,6647300
2022-06-13,170.080002,172.250000,170.080002,170.809998,163.616882,7997000
2022-06-14,171.059998,171.110001,167.259995,168.190002,161.107239,7116800
2022-06-15,169.639999,171.440002,168.639999,169.990005,162.831436,7796100
2022-06-16,168.399994,170.210007,167.410004,170.080002,162.917618,7056700
2022-06-17,170.630005,172.199997,169.240005,169.460007,162.323761,12486600
2022-06-21,170.750000,173.860001,169.559998,173.009995,165.724243,8219700
2022-06-22,172.000000,177.919998,171.690002,175.740005,168.339294,10593100
2022-06-23,177.000000,179.820007,176.520004,179.660004,172.094223,10223500
2022-06-24,180.779999,182.529999,179.979996,182.289993,174.613434,9374400
2022-06-27,181.639999,183.350006,181.500000,182.119995,174.450623,5908600
2022-06-28,182.169998,182.970001,176.309998,176.940002,169.488754,9245700
2022-06-29,177.220001,178.300003,176.429993,176.990005,169.536652,7097900
2022-06-30,176.860001,178.289993,175.029999,177.509995,170.034744,10777200
2022-07-01,177.449997,179.720001,176.690002,179.520004,171.960114,5498400
2022-07-05,178.830002,179.130005,174.610001,178.139999,170.638214,5676400
2022-07-06,178.070007,179.440002,177.410004,178.300003,170.791489,5335600
2022-07-07,177.860001,179.119995,177.509995,178.500000,170.983047,5725800
2022-07-08,178.330002,179.990005,177.770004,178.279999,170.772308,3828300
2022-07-11,177.699997,179.020004,177.520004,178.350006,170.839371,3645200
2022-07-12,177.979996,178.449997,175.199997,175.850006,168.444641,4708800
2022-07-13,175.660004,176.330002,174.500000,175.440002,168.051926,5291700
2022-07-14,172.529999,176.009995,172.300003,175.679993,168.281815,5359600
2022-07-15,177.710007,178.509995,176.550003,178.229996,170.724426,5691100
2022-07-18,177.740005,178.190002,173.910004,174.229996,166.892868,7605700
2022-07-19,176.330002,176.750000,169.880005,171.690002,164.459854,13256400
2022-07-20,172.199997,172.550003,169.759995,170.710007,163.521118,7455800
2022-07-21,170.050003,171.389999,169.770004,171.309998,164.095840,5729200
2022-07-22,171.600006,172.490005,171.059998,172.119995,164.871704,4257000
2022-07-25,172.119995,172.979996,171.720001,172.460007,165.197418,4437300
2022-07-26,172.559998,174.979996,172.490005,173.679993,166.366028,4525500
2022-07-27,172.630005,174.100006,171.130005,173.199997,165.906250,4648500
2022-07-28,173.399994,176.089996,171.440002,174.199997,166.864136,5513000
2022-07-29,173.789993,174.850006,172.910004,174.520004,167.170639,6451400
2022-08-01,174.169998,175.160004,173.539993,173.910004,166.586334,5461400
2022-08-02,175.009995,175.490005,172.699997,172.919998,165.638046,5794200
2022-08-03,172.550003,175.259995,171.770004,174.589996,167.237701,5010000
2022-08-04,174.809998,175.089996,171.600006,171.789993,164.555618,5651600
2022-08-05,171.300003,171.529999,169.789993,171.110001,163.904266,5235500
2022-08-08,171.300003,171.479996,169.440002,170.199997,163.032562,4629800
2022-08-09,170.539993,171.119995,169.729996,170.179993,163.013428,5532500
2022-08-10,171.020004,171.240005,169.529999,170.669998,163.482773,5603400
2022-08-11,168.520004,169.949997,166.979996,167.139999,160.101440,9328700
2022-08-12,167.539993,167.940002,165.149994,165.300003,158.338913,14606900
2022-08-15,166.000000,166.750000,165.130005,166.089996,159.095657,10072000
2022-08-16,165.860001,168.250000,165.600006,167.570007,160.513351,7453600
2022-08-17,166.410004,168.559998,166.410004,167.580002,160.522919,7406600
2022-08-18,167.679993,168.300003,165.929993,166.770004,159.747009,8312100
2022-08-19,167.100006,170.119995,167.000000,169.309998,162.180054,8128500
2022-08-22,168.899994,168.919998,167.169998,167.589996,161.611084,5462600
2022-08-23,167.000000,167.770004,165.800003,166.130005,160.203201,5566300
2022-08-24,166.559998,166.589996,165.070007,165.580002,159.672821,5684300
2022-08-25,165.949997,167.240005,164.699997,167.130005,161.167542,5678700
2022-08-26,167.460007,167.500000,164.199997,164.270004,158.409561,5667100
2022-08-29,163.470001,163.839996,162.020004,163.000000,157.184860,5259200
2022-08-30,163.300003,163.539993,162.029999,162.429993,156.635193,6973300
2022-08-31,163.229996,163.550003,161.270004,161.339996,155.584076,8741700
2022-09-01,161.490005,165.500000,161.479996,165.339996,159.441376,7509600
2022-09-02,165.860001,166.199997,162.009995,162.740005,156.934143,5803700
2022-09-06,163.940002,166.220001,162.820007,163.179993,157.358429,7394600
2022-09-07,162.910004,164.419998,162.160004,164.070007,158.216690,4590600
2022-09-08,163.880005,165.419998,163.080002,165.389999,159.489609,5838400
2022-09-09,164.990005,166.199997,164.389999,165.710007,159.798172,5500600
2022-09-12,166.110001,166.570007,165.220001,165.639999,159.730667,6365300
2022-09-13,163.570007,164.440002,160.809998,161.330002,155.574448,6726400
2022-09-14,162.380005,165.360001,162.380005,164.660004,158.785660,9555700
2022-09-15,164.449997,166.070007,164.100006,165.080002,159.190643,7174500
2022-09-16,165.320007,167.630005,164.750000,167.600006,161.620773,20201500
2022-09-19,166.300003,166.429993,164.080002,166.279999,160.347839,7380900
2022-09-20,165.220001,165.899994,164.320007,164.970001,159.084595,7143400
2022-09-21,165.020004,166.800003,163.240005,163.279999,157.454865,8071200
2022-09-22,163.149994,167.160004,162.830002,166.179993,160.251389,7401100
2022-09-23,165.740005,167.479996,164.660004,166.720001,160.772141,9598600
2022-09-26,165.800003,166.839996,164.380005,165.699997,159.788544,8735500
2022-09-27,166.360001,167.669998,164.399994,164.940002,159.055649,8686700
2022-09-28,166.250000,167.380005,165.100006,166.360001,160.424973,8660900
2022-09-29,166.479996,167.169998,163.889999,164.529999,158.660278,7008100
2022-09-30,165.000000,165.740005,163.320007,163.360001,157.532013,8985200
2022-10-03,164.289993,164.380005,161.699997,163.199997,157.377731,8657000
2022-10-04,163.850006,166.000000,162.919998,165.619995,159.711395,6236100
2022-10-05,165.020004,166.039993,164.210007,165.110001,159.219589,4539400
2022-10-06,164.789993,165.000000,161.690002,161.910004,156.133759,5890700
2022-10-07,161.770004,162.220001,159.169998,160.199997,154.484741,6363500
2022-10-10,160.630005,161.279999,159.179993,160.410004,154.687271,5315600
2022-10-11,160.369995,164.110001,160.369995,162.729996,156.924500,6212200
2022-10-12,162.940002,164.880005,162.500000,162.690002,156.885925,4341700
2022-10-13,160.889999,165.990005,160.750000,165.149994,159.258163,6465100
2022-10-14,164.440002,165.679993,163.600006,164.460007,158.592773,5684600
2022-10-17,165.399994,167.210007,165.009995,166.589996,160.646774,6710800
2022-10-18,165.000000,167.169998,163.050003,166.009995,160.087479,10883600
2022-10-19,166.000000,166.250000,163.889999,164.690002,158.814560,10044600
2022-10-20,165.000000,165.740005,164.330002,165.110001,159.219589,5659900
2022-10-21,164.710007,169.369995,164.429993,168.710007,162.691147,8487600
2022-10-24,169.809998,172.080002,169.250000,170.979996,164.880173,6855500
2022-10-25,170.169998,171.110001,168.520004,170.710007,164.619812,5661900
2022-10-26,171.320007,172.570007,170.520004,172.210007,166.066284,6123800
2022-10-27,172.350006,173.429993,171.720001,172.309998,166.162735,5390900
2022-10-28,173.000000,175.389999,172.589996,174.869995,168.631378,6073900
2022-10-31,174.520004,175.160004,173.419998,173.970001,167.763519,7810000
2022-11-01,174.059998,174.630005,170.419998,173.089996,166.914886,6985000
2022-11-02,172.889999,173.940002,170.289993,170.429993,164.349777,6877300
